TransactionID,UserID,Transaction_Amount,Transaction_Timestamp
TID_042593,UID_09884,155.46,2025-10-04 10:55:38
TID_042594,UID_05750,242.64,2025-08-24 12:33:41
TID_042595,UID_11630,806.72,2025-07-28 21:44:16
TID_042596,UID_08163,237.6,2025-07-27 19:40:10
TID_042597,UID_12141,214.84,2025-09-16 03:28:02
TID_042598,UID_03695,272.61,2025-10-03 09:02:22
TID_042599,UID_00430,17.11,2025-08-06 22:04:59
TID_042600,UID_08032,901.36,2025-09-03 15:27:14
TID_042601,UID_01773,103.72,2025-10-19 03:47:15
TID_042602,UID_07589,28.12,2025-09-07 08:50:18
TID_042603,UID_13043,163.47,2025-09-03 20:18:19
TID_042604,UID_02566,167.74,2025-09-27 07:01:15
TID_042605,UID_12628,366.87,2025-09-22 13:18:54
TID_042606,UID_10670,187.83,2025-10-24 11:53:14
TID_042607,UID_06351,345.89,2025-08-04 02:52:15
TID_042608,UID_02178,126.35,2025-08-10 01:29:46
TID_042609,UID_10573,424.36,2025-09-10 23:25:36
TID_042610,UID_03417,426.83,2025-10-23 00:43:21
TID_042611,UID_03388,472.43,2025-10-07 03:41:53
TID_042612,UID_00307,119.56,2025-10-04 20:50:35
TID_042613,UID_04412,345.91,2025-10-10 01:47:49
TID_042614,UID_05798,179.3,2025-10-07 18:20:52
TID_042615,UID_00850,588.23,2025-08-22 04:17:29
TID_042616,UID_11954,455.3,2025-08-19 02:27:49
TID_042617,UID_12077,225.61,2025-09-01 02:04:00
TID_042618,UID_08139,61.84,2025-08-21 17:07:25
TID_042619,UID_02290,97.07,2025-07-27 16:53:15
TID_042620,UID_12724,556.5,2025-10-04 17:39:40
TID_042621,UID_11137,1351.14,2025-10-10 00:39:29
TID_042622,UID_09854,105.19,2025-08-15 02:48:05
TID_042623,UID_01791,121.68,2025-10-07 12:51:03
TID_042624,UID_11132,26.48,2025-08-23 11:08:39
TID_042625,UID_08303,110.44,2025-08-04 17:08:46
TID_042626,UID_09942,58.89,2025-10-24 03:32:47
TID_042627,UID_08672,299.38,2025-08-16 02:45:54
TID_042628,UID_14693,147.35,2025-08-24 12:25:53
TID_042629,UID_05601,558.61,2025-08-20 15:58:39
TID_042630,UID_10880,1012.59,2025-08-16 22:34:50
TID_042631,UID_04267,723.81,2025-09-09 14:13:21
TID_042632,UID_10706,137.4,2025-08-25 16:25:39
TID_042633,UID_14394,1070.77,2025-09-24 17:56:04
TID_042634,UID_07148,988.01,2025-10-15 23:54:43
TID_042635,UID_12702,337.75,2025-08-29 13:57:19
TID_042636,UID_05869,236.2,2025-10-21 00:18:51
TID_042637,UID_01676,74.84,2025-07-31 12:55:03
TID_042638,UID_11627,75.4,2025-10-06 00:38:10
TID_042639,UID_12135,83.81,2025-08-24 09:00:28
TID_042640,UID_04590,5300.11,2025-10-10 18:52:20
TID_042641,UID_09209,381.77,2025-08-23 04:44:37
TID_042642,UID_01858,484.79,2025-10-19 08:21:53
TID_042643,UID_05329,310.4,2025-10-11 09:23:35
TID_042644,UID_03182,77.47,2025-10-11 21:22:53
TID_042645,UID_01420,424.03,2025-08-05 19:34:25
TID_042646,UID_06199,132.24,2025-08-21 23:12:50
TID_042647,UID_10569,218.19,2025-10-21 20:56:47
TID_042648,UID_05216,636.66,2025-07-31 17:43:29
TID_042649,UID_04857,1006.51,2025-09-01 08:08:21
TID_042650,UID_07897,204.31,2025-08-31 18:35:40
TID_042651,UID_04635,47.63,2025-07-29 00:44:44
TID_042652,UID_11175,70.61,2025-09-26 14:31:04
TID_042653,UID_08160,245.9,2025-10-13 06:00:18
TID_042654,UID_14165,23.12,2025-08-03 12:15:03
TID_042655,UID_11433,1034.17,2025-10-16 16:14:26
TID_042656,UID_02810,629.37,2025-10-20 10:05:38
TID_042657,UID_13206,311.02,2025-09-27 01:41:26
TID_042658,UID_02503,664.26,2025-07-27 22:56:44
TID_042659,UID_09091,397.34,2025-08-31 04:15:46
TID_042660,UID_09491,54.93,2025-08-24 12:06:01
TID_042661,UID_08858,43.68,2025-09-08 18:03:58
TID_042662,UID_04749,606.64,2025-09-13 01:13:20
TID_042663,UID_08999,99.06,2025-09-25 20:10:11
TID_042664,UID_03369,1609.29,2025-08-11 15:41:33
TID_042665,UID_02799,395.08,2025-10-09 00:35:06
TID_042666,UID_00653,260.35,2025-09-10 20:40:23
TID_042667,UID_00006,113.85,2025-09-29 02:33:21
TID_042668,UID_12937,257.05,2025-09-14 18:58:25
TID_042669,UID_14809,247.59,2025-10-15 17:13:21
TID_042670,UID_13088,107.02,2025-08-03 10:34:33
TID_042671,UID_11953,173.71,2025-09-08 06:05:07
TID_042672,UID_00103,945.42,2025-09-08 13:55:37
TID_042673,UID_06112,192.02,2025-09-28 03:32:48
TID_042674,UID_14344,394.71,2025-09-11 04:47:34
TID_042675,UID_13449,96.56,2025-10-09 08:42:52
TID_042676,UID_05202,306.01,2025-09-19 10:24:40
TID_042677,UID_08457,442.68,2025-08-18 03:23:16
TID_042678,UID_06623,385.82,2025-08-08 20:29:07
TID_042679,UID_14481,243.92,2025-10-10 23:09:57
TID_042680,UID_01076,248.37,2025-08-15 18:31:34
TID_042681,UID_08709,450.81,2025-10-10 13:14:45
TID_042682,UID_11291,314.11,2025-10-06 19:38:36
TID_042683,UID_01358,299.28,2025-08-05 13:03:50
TID_042684,UID_11784,134.43,2025-10-17 14:52:30
TID_042685,UID_12598,207.92,2025-08-18 16:46:47
TID_042686,UID_09384,76.91,2025-10-12 12:27:18
TID_042687,UID_00602,239.74,2025-09-16 14:14:05
TID_042688,UID_02811,210.31,2025-09-17 18:58:37
TID_042689,UID_05507,97.49,2025-10-16 21:53:47
TID_042690,UID_06545,455.74,2025-08-03 14:42:47
TID_042691,UID_07316,210.48,2025-09-10 21:06:23
TID_042692,UID_05271,946.87,2025-09-08 01:54:04
TID_042693,UID_05318,503.74,2025-08-02 06:30:20
TID_042694,UID_14734,267.47,2025-08-22 22:42:34
TID_042695,UID_03266,124.41,2025-09-19 15:10:07
TID_042696,UID_14770,359.03,2025-09-07 16:01:09
TID_042697,UID_07125,251.8,2025-10-06 16:44:29
TID_042698,UID_01503,544.12,2025-10-22 20:29:21
TID_042699,UID_07010,146.48,2025-09-28 08:52:51
TID_042700,UID_05601,581.0,2025-08-13 09:40:23
TID_042701,UID_12920,389.55,2025-08-16 22:44:19
TID_042702,UID_08881,73.49,2025-09-06 22:47:41
TID_042703,UID_00906,240.17,2025-10-13 00:37:21
TID_042704,UID_04829,1321.06,2025-10-21 06:04:48
TID_042705,UID_08322,287.76,2025-08-25 02:39:23
TID_042706,UID_01701,61.17,2025-09-03 14:25:27
TID_042707,UID_14849,84.98,2025-09-26 20:20:19
TID_042708,UID_12894,50.92,2025-08-20 09:43:09
TID_042709,UID_13190,213.58,2025-09-18 17:47:26
TID_042710,UID_04900,90.94,2025-09-10 18:50:35
TID_042711,UID_10382,40.24,2025-10-15 11:07:57
TID_042712,UID_00023,37.32,2025-08-21 12:41:23
TID_042713,UID_05333,142.76,2025-09-18 13:45:07
TID_042714,UID_05402,109.39,2025-08-17 03:50:10
TID_042715,UID_02643,546.97,2025-07-27 16:19:20
TID_042716,UID_12830,134.49,2025-08-05 02:58:17
TID_042717,UID_13132,395.6,2025-10-20 20:42:11
TID_042718,UID_01079,346.62,2025-08-09 09:13:19
TID_042719,UID_12883,252.04,2025-09-11 22:47:54
TID_042720,UID_08825,182.36,2025-08-17 18:48:04
TID_042721,UID_10152,689.9,2025-10-05 07:48:49
TID_042722,UID_13771,271.67,2025-08-24 13:51:37
TID_042723,UID_14877,122.12,2025-09-20 03:09:45
TID_042724,UID_14209,432.92,2025-08-04 15:41:21
TID_042725,UID_07764,148.75,2025-08-25 20:02:33
TID_042726,UID_01272,287.87,2025-10-16 03:44:08
TID_042727,UID_05617,179.6,2025-10-17 10:05:52
TID_042728,UID_06069,107.84,2025-08-30 18:07:59
TID_042729,UID_04879,303.66,2025-09-07 12:38:38
TID_042730,UID_06684,166.13,2025-08-18 23:31:17
TID_042731,UID_10563,424.1,2025-08-17 16:18:33
TID_042732,UID_14840,265.46,2025-08-18 11:07:02
TID_042733,UID_03634,980.22,2025-09-20 04:34:24
TID_042734,UID_09727,164.14,2025-08-28 06:17:54
TID_042735,UID_12303,147.42,2025-09-12 07:38:30
TID_042736,UID_08380,377.67,2025-10-22 12:09:33
TID_042737,UID_11501,1785.8,2025-09-11 04:25:30
TID_042738,UID_07655,95.28,2025-09-25 05:39:24
TID_042739,UID_04482,173.94,2025-09-02 01:43:05
TID_042740,UID_09391,441.89,2025-07-29 07:33:03
TID_042741,UID_12400,190.94,2025-10-23 04:17:57
TID_042742,UID_11576,335.81,2025-09-26 23:39:15
TID_042743,UID_11088,104.6,2025-09-06 11:05:00
TID_042744,UID_10085,1069.35,2025-08-10 03:27:03
TID_042745,UID_01653,121.29,2025-08-31 03:05:42
TID_042746,UID_11809,278.76,2025-09-29 00:37:06
TID_042747,UID_00936,4990.11,2025-07-30 00:38:05
TID_042748,UID_01054,256.84,2025-07-27 03:49:40
TID_042749,UID_06438,351.25,2025-09-30 03:05:27
TID_042750,UID_03231,378.31,2025-09-15 01:45:56
TID_042751,UID_12494,460.36,2025-10-15 13:31:23
TID_042752,UID_00355,196.37,2025-09-20 16:11:13
TID_042753,UID_07212,178.76,2025-08-18 11:19:51
TID_042754,UID_01388,2232.25,2025-09-30 14:10:33
TID_042755,UID_04916,574.54,2025-08-22 01:02:40
TID_042756,UID_13379,604.35,2025-10-20 19:54:49
TID_042757,UID_02157,226.19,2025-09-04 16:50:30
TID_042758,UID_09292,152.88,2025-10-12 02:04:09
TID_042759,UID_11854,168.19,2025-08-18 08:37:55
TID_042760,UID_04581,235.85,2025-07-28 01:19:02
TID_042761,UID_03035,866.27,2025-09-15 10:31:54
TID_042762,UID_10810,1129.01,2025-10-16 15:58:44
TID_042763,UID_11090,52.65,2025-09-03 08:23:58
TID_042764,UID_06123,195.01,2025-10-16 23:12:34
TID_042765,UID_07617,119.23,2025-10-04 20:03:47
TID_042766,UID_13668,475.89,2025-10-02 04:04:53
TID_042767,UID_03313,673.05,2025-10-13 18:41:11
TID_042768,UID_12075,107.32,2025-08-22 09:04:12
TID_042769,UID_02842,190.86,2025-08-24 16:12:28
TID_042770,UID_14395,80.45,2025-08-12 01:38:38
TID_042771,UID_03682,828.66,2025-09-15 03:17:30
TID_042772,UID_09840,302.33,2025-09-11 04:55:42
TID_042773,UID_07213,303.29,2025-09-22 15:17:46
TID_042774,UID_07618,202.92,2025-08-14 05:02:17
TID_042775,UID_02705,158.78,2025-09-04 23:29:22
TID_042776,UID_10735,350.4,2025-08-16 19:57:26
TID_042777,UID_01038,141.39,2025-09-30 11:42:32
TID_042778,UID_08619,233.1,2025-07-31 14:30:23
TID_042779,UID_13628,75.35,2025-10-13 23:06:02
TID_042780,UID_14307,96.96,2025-08-02 18:05:48
TID_042781,UID_07065,504.85,2025-08-14 09:59:00
TID_042782,UID_14366,617.67,2025-09-07 23:07:12
TID_042783,UID_12897,96.97,2025-08-21 23:33:03
TID_042784,UID_02325,394.1,2025-07-30 12:46:33
TID_042785,UID_03476,393.03,2025-09-27 02:10:31
TID_042786,UID_11279,305.86,2025-10-21 03:54:50
TID_042787,UID_09283,279.11,2025-08-02 14:03:12
TID_042788,UID_04289,162.99,2025-09-27 04:59:12
TID_042789,UID_01702,60.51,2025-08-22 01:25:58
TID_042790,UID_13872,452.7,2025-10-05 17:49:01
TID_042791,UID_11649,332.38,2025-10-15 14:22:11
TID_042792,UID_14388,202.09,2025-09-07 05:33:22
TID_042793,UID_04670,52.32,2025-08-31 10:08:54
TID_042794,UID_08687,765.1,2025-09-19 08:11:38
TID_042795,UID_09885,1147.89,2025-07-30 03:58:55
TID_042796,UID_09782,125.53,2025-08-24 19:27:00
TID_042797,UID_14200,243.14,2025-10-05 20:52:32
TID_042798,UID_02639,115.43,2025-09-24 19:56:38
TID_042799,UID_08151,154.36,2025-10-14 09:26:13
TID_042800,UID_02430,1012.6,2025-09-07 11:14:58
TID_042801,UID_02173,149.99,2025-08-05 23:52:35
TID_042802,UID_12561,105.12,2025-09-05 08:50:35
TID_042803,UID_02667,348.92,2025-08-26 19:14:04
TID_042804,UID_02003,178.13,2025-09-10 02:20:15
TID_042805,UID_14690,432.94,2025-10-04 00:25:52
TID_042806,UID_07253,185.54,2025-08-31 12:11:01
TID_042807,UID_08511,606.66,2025-08-20 23:26:33
TID_042808,UID_08048,25.69,2025-09-30 15:34:17
TID_042809,UID_01777,152.9,2025-09-14 19:43:32
TID_042810,UID_02306,84.46,2025-10-15 11:47:20
TID_042811,UID_11497,384.31,2025-08-17 14:41:05
TID_042812,UID_05685,100.5,2025-08-20 13:08:24
TID_042813,UID_04253,40.53,2025-09-20 21:25:20
TID_042814,UID_14038,157.49,2025-08-16 21:06:30
TID_042815,UID_08163,336.94,2025-09-13 21:54:52
TID_042816,UID_13683,449.9,2025-07-28 04:26:45
TID_042817,UID_11346,48.45,2025-09-24 08:41:38
TID_042818,UID_07822,110.46,2025-08-12 05:26:56
TID_042819,UID_11074,288.82,2025-09-02 18:47:07
TID_042820,UID_08463,241.91,2025-08-09 10:56:27
TID_042821,UID_12072,505.69,2025-10-17 01:00:39
TID_042822,UID_13103,87.99,2025-10-02 06:54:57
TID_042823,UID_06314,351.33,2025-08-04 15:13:26
TID_042824,UID_03962,828.24,2025-09-24 00:35:53
TID_042825,UID_09498,304.99,2025-08-22 09:40:11
TID_042826,UID_08132,257.5,2025-09-28 04:56:03
TID_042827,UID_13842,29.91,2025-09-20 00:48:37
TID_042828,UID_03056,869.04,2025-08-09 22:55:33
TID_042829,UID_09443,826.68,2025-09-18 17:40:01
TID_042830,UID_13701,1830.14,2025-08-11 04:59:59
TID_042831,UID_14158,133.01,2025-08-03 15:05:32
TID_042832,UID_03524,20.29,2025-10-13 22:12:00
TID_042833,UID_12696,227.64,2025-08-13 09:05:31
TID_042834,UID_03682,76.33,2025-08-09 14:24:52
TID_042835,UID_14415,496.7,2025-09-10 01:10:20
TID_042836,UID_02433,134.94,2025-09-15 14:27:28
TID_042837,UID_04598,227.65,2025-09-12 21:07:09
TID_042838,UID_06223,140.99,2025-10-21 10:15:25
TID_042839,UID_06733,541.44,2025-08-16 07:38:59
TID_042840,UID_13705,128.33,2025-07-30 23:39:19
TID_042841,UID_08018,409.94,2025-09-06 15:07:22
TID_042842,UID_13407,630.76,2025-10-05 16:52:22
TID_042843,UID_06362,261.49,2025-10-21 17:28:53
TID_042844,UID_09649,1951.04,2025-09-13 07:44:03
TID_042845,UID_12486,100.47,2025-08-19 23:30:26
TID_042846,UID_12799,124.98,2025-10-19 07:12:19
TID_042847,UID_00347,91.04,2025-08-10 08:55:55
TID_042848,UID_11171,865.39,2025-09-30 16:54:03
TID_042849,UID_11325,170.77,2025-10-02 13:11:59
TID_042850,UID_07331,277.66,2025-09-24 14:31:35
TID_042851,UID_03023,800.35,2025-09-06 15:18:41
TID_042852,UID_02440,174.33,2025-09-27 11:19:56
TID_042853,UID_09344,455.64,2025-08-10 21:05:25
TID_042854,UID_02960,90.03,2025-09-19 09:03:17
TID_042855,UID_11389,150.67,2025-08-08 02:16:32
TID_042856,UID_01151,325.1,2025-09-27 15:51:16
TID_042857,UID_11188,147.44,2025-10-23 00:53:55
TID_042858,UID_04218,1095.65,2025-09-22 07:17:03
TID_042859,UID_00885,274.72,2025-10-14 01:30:40
TID_042860,UID_12567,123.32,2025-10-02 15:42:41
TID_042861,UID_07249,67.64,2025-10-04 16:33:51
TID_042862,UID_03735,271.46,2025-10-10 21:55:48
TID_042863,UID_10341,289.27,2025-10-03 14:56:19
TID_042864,UID_09437,278.68,2025-09-17 16:53:19
TID_042865,UID_09045,266.29,2025-10-15 19:36:17
TID_042866,UID_13424,460.52,2025-09-12 12:35:37
TID_042867,UID_06970,722.77,2025-10-04 19:18:58
TID_042868,UID_00100,421.37,2025-09-06 19:59:39
TID_042869,UID_09297,130.1,2025-09-02 18:53:30
TID_042870,UID_11951,401.92,2025-10-20 13:41:38
TID_042871,UID_01641,165.26,2025-09-02 10:38:58
TID_042872,UID_04785,502.56,2025-10-07 07:02:16
TID_042873,UID_04128,710.67,2025-09-13 15:00:16
TID_042874,UID_08089,230.22,2025-10-20 12:47:04
TID_042875,UID_02313,131.09,2025-09-24 20:52:03
TID_042876,UID_07018,154.96,2025-10-14 01:37:27
TID_042877,UID_09688,360.98,2025-09-08 09:56:01
TID_042878,UID_14588,657.83,2025-08-04 21:44:33
TID_042879,UID_11796,105.24,2025-08-26 07:42:47
TID_042880,UID_05512,131.78,2025-08-12 13:10:53
TID_042881,UID_07907,533.17,2025-10-02 12:43:23
TID_042882,UID_09771,143.07,2025-08-06 12:19:00
TID_042883,UID_07073,919.09,2025-09-23 03:17:46
TID_042884,UID_04926,127.37,2025-08-23 00:40:59
TID_042885,UID_14486,1336.66,2025-08-19 19:33:47
TID_042886,UID_12675,67.94,2025-08-06 19:37:40
TID_042887,UID_04112,170.05,2025-09-28 06:03:51
TID_042888,UID_14726,194.12,2025-10-19 11:14:30
TID_042889,UID_10747,117.46,2025-08-31 09:19:03
TID_042890,UID_09886,503.1,2025-09-14 02:30:20
TID_042891,UID_05895,638.87,2025-08-16 03:38:30
TID_042892,UID_05841,119.97,2025-10-06 07:32:04
TID_042893,UID_06509,243.78,2025-09-01 21:33:37
TID_042894,UID_05550,605.0,2025-08-12 23:02:17
TID_042895,UID_11995,593.25,2025-09-16 13:58:58
TID_042896,UID_07450,354.24,2025-09-01 04:21:00
TID_042897,UID_01527,30.33,2025-09-29 14:15:54
TID_042898,UID_05024,721.01,2025-10-10 05:51:46
TID_042899,UID_04703,100.78,2025-08-08 02:42:07
TID_042900,UID_01167,175.65,2025-10-05 07:44:30
TID_042901,UID_07533,76.95,2025-10-17 00:27:09
TID_042902,UID_12179,187.73,2025-09-05 03:47:19
TID_042903,UID_03824,1011.33,2025-09-05 11:08:48
TID_042904,UID_11001,107.52,2025-10-14 01:01:59
TID_042905,UID_00403,354.57,2025-09-01 13:48:25
TID_042906,UID_01178,53.06,2025-09-05 16:53:13
TID_042907,UID_04326,259.73,2025-09-05 21:13:40
TID_042908,UID_03243,316.62,2025-09-05 20:16:41
TID_042909,UID_01459,91.47,2025-08-07 08:02:46
TID_042910,UID_10207,723.81,2025-10-08 05:09:18
TID_042911,UID_14045,1146.96,2025-10-15 08:20:00
TID_042912,UID_09371,99.2,2025-08-30 03:54:13
TID_042913,UID_04055,758.45,2025-09-14 05:42:15
TID_042914,UID_13296,218.58,2025-10-02 14:23:40
TID_042915,UID_12295,252.97,2025-10-16 16:21:58
TID_042916,UID_11325,156.26,2025-10-20 07:32:35
TID_042917,UID_01985,512.5,2025-09-16 13:50:09
TID_042918,UID_01359,162.45,2025-09-08 01:29:31
TID_042919,UID_03432,282.78,2025-10-04 04:31:08
TID_042920,UID_14789,341.89,2025-10-15 05:26:35
TID_042921,UID_03115,195.15,2025-08-05 05:51:22
TID_042922,UID_14831,483.76,2025-09-15 13:04:46
TID_042923,UID_09527,1195.2,2025-08-18 19:05:58
TID_042924,UID_05283,297.89,2025-10-09 20:56:44
TID_042925,UID_02520,529.61,2025-09-18 18:31:24
TID_042926,UID_06117,27.0,2025-08-25 11:43:17
TID_042927,UID_10738,719.18,2025-10-07 01:36:30
TID_042928,UID_12876,622.84,2025-09-11 02:15:52
TID_042929,UID_12676,110.91,2025-10-05 06:20:40
TID_042930,UID_05971,33.32,2025-10-03 18:36:53
TID_042931,UID_11301,423.54,2025-09-23 19:16:07
TID_042932,UID_10680,69.56,2025-08-07 13:51:31
TID_042933,UID_08246,222.58,2025-07-29 07:46:08
TID_042934,UID_13511,686.33,2025-09-08 03:57:52
TID_042935,UID_05153,67.69,2025-08-08 18:26:18
TID_042936,UID_00824,245.53,2025-09-29 20:06:35
TID_042937,UID_08740,286.52,2025-10-17 18:42:13
TID_042938,UID_11800,322.85,2025-07-29 22:08:10
TID_042939,UID_09878,104.91,2025-09-23 10:30:08
TID_042940,UID_07081,685.97,2025-08-22 14:34:00
TID_042941,UID_09654,109.77,2025-09-17 16:15:04
TID_042942,UID_06763,574.71,2025-10-08 08:26:29
TID_042943,UID_09355,121.61,2025-10-19 23:50:56
TID_042944,UID_01253,1375.44,2025-09-22 23:54:48
TID_042945,UID_01484,129.73,2025-10-09 02:06:51
TID_042946,UID_11599,17.25,2025-08-02 21:44:18
TID_042947,UID_10427,128.36,2025-08-11 05:41:25
TID_042948,UID_10128,20.5,2025-09-10 20:44:17
TID_042949,UID_08107,89.74,2025-08-23 16:47:06
TID_042950,UID_00595,183.69,2025-08-26 16:50:03
TID_042951,UID_06617,432.0,2025-10-14 08:34:18
TID_042952,UID_11968,1325.7,2025-08-16 06:42:14
TID_042953,UID_06181,51.92,2025-08-22 20:47:34
TID_042954,UID_14893,178.27,2025-09-05 22:29:23
TID_042955,UID_01079,396.28,2025-09-01 15:50:03
TID_042956,UID_10316,85.11,2025-10-11 09:35:14
TID_042957,UID_12252,423.73,2025-09-30 14:43:21
TID_042958,UID_07094,264.68,2025-09-10 17:17:07
TID_042959,UID_10026,42.93,2025-10-06 15:39:31
TID_042960,UID_10263,138.7,2025-07-27 22:02:26
TID_042961,UID_01211,810.68,2025-09-02 12:27:49
TID_042962,UID_12750,61.71,2025-09-23 04:24:38
TID_042963,UID_05797,602.09,2025-10-16 20:32:34
TID_042964,UID_06593,1191.63,2025-09-12 19:02:12
TID_042965,UID_11631,171.34,2025-09-03 16:51:32
TID_042966,UID_08388,335.09,2025-09-21 19:44:12
TID_042967,UID_01378,75.35,2025-10-06 02:38:17
TID_042968,UID_04444,1323.16,2025-09-28 21:21:13
TID_042969,UID_00934,765.68,2025-09-27 06:40:28
TID_042970,UID_05328,200.35,2025-08-05 09:21:27
TID_042971,UID_02975,158.29,2025-10-01 00:18:59
TID_042972,UID_06442,144.74,2025-10-04 18:07:22
TID_042973,UID_09277,528.96,2025-08-18 16:44:12
TID_042974,UID_02481,555.83,2025-09-11 06:41:10
TID_042975,UID_06168,1326.4,2025-09-08 02:23:27
TID_042976,UID_00068,98.51,2025-08-19 13:43:04
TID_042977,UID_02590,305.73,2025-10-12 20:41:41
TID_042978,UID_09734,1211.46,2025-09-26 14:30:43
TID_042979,UID_08006,758.97,2025-09-04 12:22:13
TID_042980,UID_13811,1013.69,2025-09-06 18:24:35
TID_042981,UID_10381,94.54,2025-10-06 20:31:50
TID_042982,UID_03733,247.84,2025-10-18 05:56:47
TID_042983,UID_11457,237.81,2025-08-08 23:17:47
TID_042984,UID_14731,153.11,2025-10-16 11:31:03
TID_042985,UID_14994,694.26,2025-09-30 03:36:25
TID_042986,UID_10027,325.82,2025-09-26 12:02:03
TID_042987,UID_08510,501.67,2025-10-21 21:41:20
TID_042988,UID_13010,311.21,2025-09-07 07:38:45
TID_042989,UID_01587,241.18,2025-10-18 10:14:09
TID_042990,UID_04187,954.66,2025-08-27 08:27:06
TID_042991,UID_06765,801.23,2025-08-09 16:57:46
TID_042992,UID_07886,480.74,2025-09-26 04:14:19
TID_042993,UID_12958,277.79,2025-10-04 18:29:43
TID_042994,UID_09680,916.4,2025-08-05 03:34:53
TID_042995,UID_13189,312.81,2025-08-30 01:49:54
TID_042996,UID_00726,515.17,2025-08-10 20:38:24
TID_042997,UID_00822,352.46,2025-09-25 10:30:23
TID_042998,UID_06519,298.59,2025-08-10 04:27:02
TID_042999,UID_11331,206.66,2025-10-02 16:53:40
TID_043000,UID_02507,370.84,2025-09-05 00:04:46
TID_043001,UID_07212,86.41,2025-08-12 13:52:39
TID_043002,UID_11748,1572.54,2025-08-25 16:40:06
TID_043003,UID_08118,341.33,2025-09-23 05:14:15
TID_043004,UID_14312,417.69,2025-10-09 00:15:11
TID_043005,UID_12621,75.05,2025-09-25 23:16:00
TID_043006,UID_09190,277.88,2025-08-22 04:48:25
TID_043007,UID_12048,109.2,2025-08-02 22:25:03
TID_043008,UID_03056,355.32,2025-10-10 08:54:40
TID_043009,UID_10514,34.01,2025-08-31 14:35:59
TID_043010,UID_08361,56.2,2025-08-12 19:29:02
TID_043011,UID_14934,293.3,2025-09-18 03:11:20
TID_043012,UID_07238,93.1,2025-09-25 22:46:34
TID_043013,UID_12960,1601.16,2025-10-09 06:22:30
TID_043014,UID_00137,286.02,2025-08-28 21:01:48
TID_043015,UID_01786,1361.78,2025-08-13 08:42:52
TID_043016,UID_10544,237.42,2025-08-06 00:25:03
TID_043017,UID_13170,159.84,2025-09-22 13:44:37
TID_043018,UID_14862,268.48,2025-09-25 12:51:56
TID_043019,UID_06808,384.85,2025-10-15 03:39:46
TID_043020,UID_08793,203.07,2025-10-08 21:58:29
TID_043021,UID_01940,307.39,2025-10-10 01:07:25
TID_043022,UID_09835,45.5,2025-08-01 15:11:15
TID_043023,UID_00597,818.73,2025-10-14 20:39:14
TID_043024,UID_10838,220.2,2025-10-23 18:39:01
TID_043025,UID_03824,382.05,2025-08-18 03:34:02
TID_043026,UID_09131,61.68,2025-09-21 23:04:52
TID_043027,UID_13817,70.45,2025-10-21 03:45:35
TID_043028,UID_00649,211.11,2025-08-09 02:16:45
TID_043029,UID_10784,133.76,2025-09-29 15:54:51
TID_043030,UID_10639,202.34,2025-10-09 14:52:05
TID_043031,UID_08900,22.99,2025-08-10 13:54:00
TID_043032,UID_01698,67.95,2025-07-27 22:41:51
TID_043033,UID_09552,289.75,2025-10-04 02:08:02
TID_043034,UID_03634,56.73,2025-09-11 04:18:32
TID_043035,UID_04924,165.09,2025-08-04 22:03:27
TID_043036,UID_06456,279.3,2025-07-29 05:03:56
TID_043037,UID_09710,332.29,2025-09-12 15:19:19
TID_043038,UID_11366,980.42,2025-08-12 03:14:35
TID_043039,UID_01710,14.14,2025-08-15 12:53:42
TID_043040,UID_14031,825.44,2025-09-09 21:47:36
TID_043041,UID_10667,600.97,2025-10-08 08:16:28
TID_043042,UID_05661,493.87,2025-10-15 12:07:41
TID_043043,UID_11174,170.87,2025-08-09 05:15:31
TID_043044,UID_00245,320.15,2025-08-30 20:30:39
TID_043045,UID_10619,82.09,2025-08-09 02:54:30
TID_043046,UID_10557,86.67,2025-09-01 07:48:52
TID_043047,UID_13744,519.77,2025-09-09 09:48:00
TID_043048,UID_00315,136.15,2025-08-01 08:09:50
TID_043049,UID_00175,157.7,2025-08-31 09:28:33
TID_043050,UID_10176,312.04,2025-08-16 07:05:30
TID_043051,UID_08968,213.53,2025-10-12 17:10:44
TID_043052,UID_00655,620.26,2025-07-27 08:03:57
TID_043053,UID_09414,502.16,2025-08-26 11:23:56
TID_043054,UID_08499,564.66,2025-09-07 23:58:35
TID_043055,UID_07017,822.81,2025-07-30 09:22:23
TID_043056,UID_10652,340.62,2025-09-07 15:13:19
TID_043057,UID_03496,248.51,2025-08-23 00:40:02
TID_043058,UID_10610,94.6,2025-09-18 17:49:03
TID_043059,UID_00254,1125.55,2025-09-12 15:55:19
TID_043060,UID_09031,465.85,2025-10-20 06:23:15
TID_043061,UID_11235,804.89,2025-08-15 22:12:44
TID_043062,UID_06945,109.24,2025-08-07 23:34:29
TID_043063,UID_07168,876.44,2025-10-17 23:51:41
TID_043064,UID_10167,249.0,2025-09-06 09:15:13
TID_043065,UID_00249,120.97,2025-10-14 02:13:31
TID_043066,UID_12858,113.95,2025-09-02 11:55:08
TID_043067,UID_11510,352.55,2025-09-19 21:17:27
TID_043068,UID_04967,344.42,2025-10-01 03:21:33
TID_043069,UID_04849,490.23,2025-09-23 03:59:54
TID_043070,UID_09403,396.29,2025-09-11 19:42:59
TID_043071,UID_11087,327.28,2025-08-15 23:11:59
TID_043072,UID_00047,545.42,2025-09-01 12:23:55
