CaseID,TransactionID,AnalystID,Case_Status,Resolution_Code,Open_Timestamp,AnalystNotes
CS_047418,TID_047418,ANL_008,OPEN,N/A,2025-08-10 20:38:32,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_047419,TID_047419,ANL_041,CLOSED,FN_FRAUD,2025-07-30 03:58:16,"{""Summary"": ""Confirmed fraud. Account compromised.""}"
CS_047420,TID_047420,ANL_009,CLOSED,FN_NOT_FRAUD,2025-08-11 18:39:22,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_047421,TID_047421,ANL_017,CLOSED,FN_NOT_FRAUD,2025-08-02 18:57:15,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_047422,TID_047422,ANL_027,CLOSED,FN_NOT_FRAUD,2025-10-21 11:41:56,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_047423,TID_047423,ANL_005,CLOSED,FN_NOT_FRAUD,2025-08-10 11:18:41,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_047424,TID_047424,ANL_050,OPEN,N/A,2025-08-02 00:33:12,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_047425,TID_047425,ANL_003,CLOSED,FN_NOT_FRAUD,2025-09-19 17:18:58,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_047426,TID_047426,ANL_021,CLOSED,FN_NOT_FRAUD,2025-10-11 18:04:44,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_047427,TID_047427,ANL_001,CLOSED,W_CLOSED,2025-09-30 17:36:16,"{""Summary"": ""Case closed due to inactivity.""}"
CS_047428,TID_047428,ANL_009,PENDING_REVIEW,N/A,2025-10-09 06:15:15,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_047429,TID_047429,ANL_002,PENDING_REVIEW,N/A,2025-09-13 14:11:36,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_047430,TID_047430,ANL_010,OPEN,N/A,2025-10-12 03:05:36,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_047431,TID_047431,ANL_024,CLOSED,FN_NOT_FRAUD,2025-10-13 00:11:51,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_047432,TID_047432,ANL_018,CLOSED,FN_NOT_FRAUD,2025-10-09 08:46:07,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_047433,TID_047433,ANL_009,CLOSED,FN_NOT_FRAUD,2025-10-05 00:11:09,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_047434,TID_047434,ANL_010,CLOSED,FN_NOT_FRAUD,2025-09-12 03:41:14,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_047435,TID_047435,ANL_018,CLOSED,W_CLOSED,2025-09-08 05:13:29,"{""Summary"": ""Case closed due to inactivity.""}"
CS_047436,TID_047436,ANL_017,CLOSED,FN_NOT_FRAUD,2025-08-26 17:48:47,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_047437,TID_047437,ANL_020,CLOSED,FN_NOT_FRAUD,2025-08-19 01:26:08,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_047438,TID_047438,ANL_037,CLOSED,FN_NOT_FRAUD,2025-10-09 10:15:30,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_047439,TID_047439,ANL_022,PENDING_REVIEW,N/A,2025-08-31 11:50:19,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_047440,TID_047440,ANL_012,CLOSED,FN_NOT_FRAUD,2025-08-23 06:17:03,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_047441,TID_047441,ANL_006,CLOSED,FN_NOT_FRAUD,2025-09-04 15:58:37,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_047442,TID_047442,ANL_022,CLOSED,W_CLOSED,2025-10-04 05:52:17,"{""Summary"": ""Case closed due to inactivity.""}"
CS_047443,TID_047443,ANL_010,CLOSED,FN_NOT_FRAUD,2025-08-20 03:07:57,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_047444,TID_047444,ANL_008,CLOSED,FN_NOT_FRAUD,2025-10-05 03:35:07,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_047445,TID_047445,ANL_041,CLOSED,FN_NOT_FRAUD,2025-10-24 13:07:17,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_047446,TID_047446,ANL_004,CLOSED,INSUFFICIENT_DATA,2025-08-20 14:14:24,"{""Summary"": ""Case closed due to inactivity.""}"
CS_047447,TID_047447,ANL_033,PENDING_REVIEW,N/A,2025-09-17 14:32:52,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_047448,TID_047448,ANL_004,CLOSED,FN_NOT_FRAUD,2025-09-09 03:15:47,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_047449,TID_047449,ANL_042,CLOSED,FN_NOT_FRAUD,2025-10-10 23:42:57,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_047450,TID_047450,ANL_002,CLOSED,W_CLOSED,2025-09-07 12:24:58,"{""Summary"": ""Case closed due to inactivity.""}"
CS_047451,TID_047451,ANL_015,CLOSED,FN_NOT_FRAUD,2025-10-20 11:32:47,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_047452,TID_047452,ANL_015,CLOSED,FN_FRAUD,2025-09-03 16:32:58,"{""Summary"": ""Confirmed fraud. Account compromised.""}"
CS_047453,TID_047453,ANL_005,CLOSED,FN_NOT_FRAUD,2025-07-27 02:03:23,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_047454,TID_047454,ANL_048,CLOSED,FN_NOT_FRAUD,2025-09-06 17:07:59,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_047455,TID_047455,ANL_009,CLOSED,INSUFFICIENT_DATA,2025-07-28 16:42:41,"{""Summary"": ""Case closed due to inactivity.""}"
CS_047456,TID_047456,ANL_035,PENDING_REVIEW,N/A,2025-10-04 06:37:13,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_047457,TID_047457,ANL_015,OPEN,N/A,2025-08-15 06:44:28,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_047458,TID_047458,ANL_001,CLOSED,FN_FRAUD,2025-08-31 21:48:18,"{""Summary"": ""Confirmed fraud. Account compromised.""}"
CS_047459,TID_047459,ANL_002,OPEN,N/A,2025-10-05 05:32:12,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_047460,TID_047460,ANL_019,CLOSED,FN_NOT_FRAUD,2025-08-09 12:21:04,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_047461,TID_047461,ANL_003,CLOSED,FN_NOT_FRAUD,2025-08-22 02:50:58,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_047462,TID_047462,ANL_006,PENDING_REVIEW,N/A,2025-08-31 03:44:42,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_047463,TID_047463,ANL_002,CLOSED,FN_NOT_FRAUD,2025-08-05 07:13:24,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_047464,TID_047464,ANL_008,PENDING_REVIEW,N/A,2025-08-07 07:45:06,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_047465,TID_047465,ANL_043,OPEN,N/A,2025-09-11 15:16:04,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_047466,TID_047466,ANL_043,CLOSED,FN_NOT_FRAUD,2025-09-14 09:41:28,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_047467,TID_047467,ANL_019,CLOSED,FN_NOT_FRAUD,2025-10-15 03:11:54,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_047468,TID_047468,ANL_005,CLOSED,FN_NOT_FRAUD,2025-09-17 07:56:52,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_047469,TID_047469,ANL_050,OPEN,N/A,2025-09-08 18:38:17,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_047470,TID_047470,ANL_008,CLOSED,FN_NOT_FRAUD,2025-09-23 09:19:55,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_047471,TID_047471,ANL_045,PENDING_REVIEW,N/A,2025-10-14 11:11:49,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_047472,TID_047472,ANL_007,CLOSED,FN_NOT_FRAUD,2025-09-29 09:36:16,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_047473,TID_047473,ANL_009,CLOSED,FN_NOT_FRAUD,2025-08-07 04:41:33,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_047474,TID_047474,ANL_036,CLOSED,FN_NOT_FRAUD,2025-08-17 13:35:05,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_047475,TID_047475,ANL_029,OPEN,N/A,2025-10-15 07:22:32,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_047476,TID_047476,ANL_048,CLOSED,FN_NOT_FRAUD,2025-09-30 02:58:35,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_047477,TID_047477,ANL_009,PENDING_REVIEW,N/A,2025-09-07 12:58:42,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_047478,TID_047478,ANL_006,CLOSED,FN_NOT_FRAUD,2025-08-05 11:34:01,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_047479,TID_047479,ANL_010,CLOSED,FN_NOT_FRAUD,2025-08-01 04:43:49,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_047480,TID_047480,ANL_026,PENDING_REVIEW,N/A,2025-10-19 04:36:49,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_047481,TID_047481,ANL_020,PENDING_REVIEW,N/A,2025-08-20 04:33:06,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_047482,TID_047482,ANL_017,CLOSED,FN_NOT_FRAUD,2025-07-29 15:36:13,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_047483,TID_047483,ANL_008,CLOSED,FN_NOT_FRAUD,2025-09-25 17:58:58,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_047484,TID_047484,ANL_001,CLOSED,FN_NOT_FRAUD,2025-08-11 13:39:00,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_047485,TID_047485,ANL_007,CLOSED,INSUFFICIENT_DATA,2025-09-09 21:14:15,"{""Summary"": ""Case closed due to inactivity.""}"
CS_047486,TID_047486,ANL_033,CLOSED,FN_NOT_FRAUD,2025-08-12 18:18:37,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_047487,TID_047487,ANL_009,CLOSED,FN_NOT_FRAUD,2025-08-06 21:16:29,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_047488,TID_047488,ANL_022,CLOSED,FN_NOT_FRAUD,2025-09-15 22:26:24,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_047489,TID_047489,ANL_012,OPEN,N/A,2025-09-06 15:29:54,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_047490,TID_047490,ANL_006,CLOSED,FN_NOT_FRAUD,2025-09-06 20:51:24,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_047491,TID_047491,ANL_003,PENDING_REVIEW,N/A,2025-09-26 14:30:29,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_047492,TID_047492,ANL_011,PENDING_REVIEW,N/A,2025-08-16 23:31:20,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_047493,TID_047493,ANL_026,CLOSED,FN_NOT_FRAUD,2025-10-11 16:13:45,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_047494,TID_047494,ANL_008,CLOSED,FN_NOT_FRAUD,2025-08-19 07:06:02,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_047495,TID_047495,ANL_004,CLOSED,INSUFFICIENT_DATA,2025-09-01 07:24:32,"{""Summary"": ""Case closed due to inactivity.""}"
CS_047496,TID_047496,ANL_006,CLOSED,FN_NOT_FRAUD,2025-10-17 11:26:10,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_047497,TID_047497,ANL_016,PENDING_REVIEW,N/A,2025-10-12 00:31:01,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_047498,TID_047498,ANL_035,CLOSED,INSUFFICIENT_DATA,2025-08-15 15:57:36,"{""Summary"": ""Case closed due to inactivity.""}"
CS_047499,TID_047499,ANL_017,CLOSED,FN_NOT_FRAUD,2025-07-28 23:29:53,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_047500,TID_047500,ANL_005,OPEN,N/A,2025-09-11 18:18:38,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_047501,TID_047501,ANL_041,CLOSED,FN_NOT_FRAUD,2025-08-04 05:47:43,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_047502,TID_047502,ANL_039,CLOSED,FN_NOT_FRAUD,2025-10-04 00:45:53,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_047503,TID_047503,ANL_001,CLOSED,INSUFFICIENT_DATA,2025-08-18 11:41:10,"{""Summary"": ""Case closed due to inactivity.""}"
CS_047504,TID_047504,ANL_007,PENDING_REVIEW,N/A,2025-08-20 23:00:13,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_047505,TID_047505,ANL_033,CLOSED,FN_NOT_FRAUD,2025-07-30 20:11:35,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_047506,TID_047506,ANL_007,PENDING_REVIEW,N/A,2025-09-15 02:13:23,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_047507,TID_047507,ANL_024,CLOSED,FN_NOT_FRAUD,2025-10-14 20:59:16,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_047508,TID_047508,ANL_020,OPEN,N/A,2025-08-06 06:29:07,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_047509,TID_047509,ANL_032,CLOSED,FN_NOT_FRAUD,2025-09-24 19:35:23,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_047510,TID_047510,ANL_003,CLOSED,FN_FRAUD,2025-09-06 22:27:11,"{""Summary"": ""Confirmed fraud. Account compromised.""}"
CS_047511,TID_047511,ANL_009,CLOSED,FN_FRAUD,2025-09-06 07:22:51,"{""Summary"": ""Confirmed fraud. Account compromised.""}"
CS_047512,TID_047512,ANL_024,CLOSED,FN_NOT_FRAUD,2025-09-08 13:39:49,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_047513,TID_047513,ANL_011,PENDING_REVIEW,N/A,2025-08-16 03:51:29,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_047514,TID_047514,ANL_043,CLOSED,FN_NOT_FRAUD,2025-10-22 21:39:53,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_047515,TID_047515,ANL_003,CLOSED,FN_NOT_FRAUD,2025-10-24 09:38:17,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_047516,TID_047516,ANL_019,OPEN,N/A,2025-09-23 06:54:31,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_047517,TID_047517,ANL_018,CLOSED,FN_NOT_FRAUD,2025-10-06 02:17:39,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_047518,TID_047518,ANL_049,PENDING_REVIEW,N/A,2025-08-13 20:37:35,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_047519,TID_047519,ANL_018,CLOSED,FN_NOT_FRAUD,2025-09-20 06:30:21,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_047520,TID_047520,ANL_033,CLOSED,FN_NOT_FRAUD,2025-10-04 23:03:33,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_047521,TID_047521,ANL_043,OPEN,N/A,2025-10-22 08:56:34,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_047522,TID_047522,ANL_023,CLOSED,FN_NOT_FRAUD,2025-08-18 08:35:12,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_047523,TID_047523,ANL_005,CLOSED,FN_NOT_FRAUD,2025-09-11 15:33:15,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_047524,TID_047524,ANL_006,CLOSED,W_CLOSED,2025-08-12 20:25:33,"{""Summary"": ""Case closed due to inactivity.""}"
CS_047525,TID_047525,ANL_034,CLOSED,FN_NOT_FRAUD,2025-08-08 21:56:34,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_047526,TID_047526,ANL_003,PENDING_REVIEW,N/A,2025-08-21 19:01:04,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_047527,TID_047527,ANL_005,CLOSED,FN_NOT_FRAUD,2025-10-12 09:49:43,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_047528,TID_047528,ANL_009,CLOSED,FN_NOT_FRAUD,2025-10-07 15:38:57,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_047529,TID_047529,ANL_005,CLOSED,W_CLOSED,2025-10-23 06:30:10,"{""Summary"": ""Case closed due to inactivity.""}"
CS_047530,TID_047530,ANL_039,PENDING_REVIEW,N/A,2025-08-29 19:45:23,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_047531,TID_047531,ANL_005,PENDING_REVIEW,N/A,2025-07-31 07:17:51,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_047532,TID_047532,ANL_019,OPEN,N/A,2025-07-29 09:16:56,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_047533,TID_047533,ANL_030,CLOSED,FN_NOT_FRAUD,2025-08-22 23:45:39,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_047534,TID_047534,ANL_021,CLOSED,FN_NOT_FRAUD,2025-10-06 11:17:10,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_047535,TID_047535,ANL_002,CLOSED,FN_NOT_FRAUD,2025-08-27 22:30:10,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_047536,TID_047536,ANL_022,CLOSED,FN_NOT_FRAUD,2025-08-03 04:09:54,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_047537,TID_047537,ANL_003,CLOSED,FN_NOT_FRAUD,2025-08-08 03:43:52,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_047538,TID_047538,ANL_004,CLOSED,FN_NOT_FRAUD,2025-09-13 23:37:37,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_047539,TID_047539,ANL_007,PENDING_REVIEW,N/A,2025-08-02 21:29:17,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_047540,TID_047540,ANL_005,PENDING_REVIEW,N/A,2025-08-12 18:56:52,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_047541,TID_047541,ANL_025,CLOSED,FN_NOT_FRAUD,2025-10-06 05:55:46,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_047542,TID_047542,ANL_007,CLOSED,FN_FRAUD,2025-10-21 09:51:01,"{""Summary"": ""Confirmed fraud. Account compromised.""}"
CS_047543,TID_047543,ANL_031,CLOSED,FN_NOT_FRAUD,2025-08-17 07:51:43,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_047544,TID_047544,ANL_045,CLOSED,INSUFFICIENT_DATA,2025-08-10 12:08:42,"{""Summary"": ""Case closed due to inactivity.""}"
CS_047545,TID_047545,ANL_002,CLOSED,FN_NOT_FRAUD,2025-09-03 01:14:46,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_047546,TID_047546,ANL_043,CLOSED,FN_NOT_FRAUD,2025-07-30 13:08:59,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_047547,TID_047547,ANL_018,CLOSED,FN_FRAUD,2025-09-05 15:17:26,"{""Summary"": ""Confirmed fraud. Account compromised.""}"
CS_047548,TID_047548,ANL_017,CLOSED,FN_NOT_FRAUD,2025-09-29 05:29:56,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_047549,TID_047549,ANL_002,CLOSED,FN_NOT_FRAUD,2025-08-16 20:57:10,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_047550,TID_047550,ANL_049,CLOSED,FN_NOT_FRAUD,2025-09-12 21:54:37,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_047551,TID_047551,ANL_009,CLOSED,FN_FRAUD,2025-09-28 02:02:52,"{""Summary"": ""Confirmed fraud. Account compromised.""}"
CS_047552,TID_047552,ANL_003,PENDING_REVIEW,N/A,2025-10-16 06:24:02,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_047553,TID_047553,ANL_002,PENDING_REVIEW,N/A,2025-10-05 13:42:11,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_047554,TID_047554,ANL_041,PENDING_REVIEW,N/A,2025-09-28 16:13:16,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_047555,TID_047555,ANL_010,OPEN,N/A,2025-09-16 07:12:53,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_047556,TID_047556,ANL_044,OPEN,N/A,2025-08-07 01:53:04,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_047557,TID_047557,ANL_004,CLOSED,FN_NOT_FRAUD,2025-09-21 03:54:03,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_047558,TID_047558,ANL_040,PENDING_REVIEW,N/A,2025-08-17 19:21:53,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_047559,TID_047559,ANL_005,CLOSED,FN_NOT_FRAUD,2025-09-13 09:34:37,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_047560,TID_047560,ANL_003,CLOSED,FN_NOT_FRAUD,2025-08-17 02:54:12,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_047561,TID_047561,ANL_009,CLOSED,FN_NOT_FRAUD,2025-08-27 09:16:49,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_047562,TID_047562,ANL_005,OPEN,N/A,2025-10-11 07:28:47,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_047563,TID_047563,ANL_002,PENDING_REVIEW,N/A,2025-10-21 04:34:40,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_047564,TID_047564,ANL_050,PENDING_REVIEW,N/A,2025-09-16 10:39:52,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_047565,TID_047565,ANL_010,CLOSED,FN_FRAUD,2025-09-27 14:58:31,"{""Summary"": ""Confirmed fraud. Account compromised.""}"
CS_047566,TID_047566,ANL_006,PENDING_REVIEW,N/A,2025-08-23 03:07:13,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_047567,TID_047567,ANL_018,CLOSED,FN_NOT_FRAUD,2025-09-04 07:37:27,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_047568,TID_047568,ANL_005,CLOSED,FN_NOT_FRAUD,2025-09-03 02:45:48,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_047569,TID_047569,ANL_001,OPEN,N/A,2025-09-21 18:45:23,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_047570,TID_047570,ANL_006,OPEN,N/A,2025-08-10 05:51:36,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_047571,TID_047571,ANL_031,CLOSED,FN_NOT_FRAUD,2025-09-23 07:54:54,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_047572,TID_047572,ANL_003,PENDING_REVIEW,N/A,2025-09-10 18:13:48,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_047573,TID_047573,ANL_010,PENDING_REVIEW,N/A,2025-10-07 05:07:54,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_047574,TID_047574,ANL_008,PENDING_REVIEW,N/A,2025-09-20 14:41:15,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_047575,TID_047575,ANL_010,CLOSED,FN_NOT_FRAUD,2025-08-30 18:38:00,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_047576,TID_047576,ANL_004,CLOSED,FN_NOT_FRAUD,2025-10-07 16:25:01,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_047577,TID_047577,ANL_005,OPEN,N/A,2025-10-09 15:23:26,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_047578,TID_047578,ANL_002,CLOSED,FN_NOT_FRAUD,2025-10-16 11:18:51,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_047579,TID_047579,ANL_007,PENDING_REVIEW,N/A,2025-09-24 15:49:40,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_047580,TID_047580,ANL_006,CLOSED,FN_NOT_FRAUD,2025-10-13 00:42:53,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_047581,TID_047581,ANL_049,CLOSED,FN_NOT_FRAUD,2025-08-11 18:28:56,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_047582,TID_047582,ANL_005,CLOSED,FN_NOT_FRAUD,2025-08-11 23:37:24,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_047583,TID_047583,ANL_042,CLOSED,FN_NOT_FRAUD,2025-08-26 05:17:41,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_047584,TID_047584,ANL_040,PENDING_REVIEW,N/A,2025-09-28 15:53:06,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_047585,TID_047585,ANL_050,CLOSED,FN_NOT_FRAUD,2025-08-17 21:06:01,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_047586,TID_047586,ANL_009,CLOSED,FN_FRAUD,2025-09-12 06:07:55,"{""Summary"": ""Confirmed fraud. Account compromised.""}"
CS_047587,TID_047587,ANL_040,OPEN,N/A,2025-08-31 01:13:22,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_047588,TID_047588,ANL_050,CLOSED,FN_NOT_FRAUD,2025-09-18 02:43:16,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_047589,TID_047589,ANL_004,CLOSED,FN_FRAUD,2025-08-01 10:06:58,"{""Summary"": ""Confirmed fraud. Account compromised.""}"
CS_047590,TID_047590,ANL_022,CLOSED,FN_FRAUD,2025-07-27 09:38:27,"{""Summary"": ""Confirmed fraud. Account compromised.""}"
CS_047591,TID_047591,ANL_014,PENDING_REVIEW,N/A,2025-09-08 10:19:12,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_047592,TID_047592,ANL_037,PENDING_REVIEW,N/A,2025-07-26 23:08:32,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_047593,TID_047593,ANL_015,CLOSED,FN_FRAUD,2025-08-14 22:22:34,"{""Summary"": ""Confirmed fraud. Account compromised.""}"
CS_047594,TID_047594,ANL_006,PENDING_REVIEW,N/A,2025-09-02 16:41:44,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_047595,TID_047595,ANL_012,CLOSED,FN_NOT_FRAUD,2025-08-19 21:27:59,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_047596,TID_047596,ANL_047,CLOSED,FN_NOT_FRAUD,2025-10-18 00:59:47,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_047597,TID_047597,ANL_030,OPEN,N/A,2025-07-28 19:43:55,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_047598,TID_047598,ANL_003,CLOSED,FN_NOT_FRAUD,2025-10-03 17:28:15,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_047599,TID_047599,ANL_003,CLOSED,INSUFFICIENT_DATA,2025-08-22 08:31:27,"{""Summary"": ""Case closed due to inactivity.""}"
CS_047600,TID_047600,ANL_008,PENDING_REVIEW,N/A,2025-09-06 14:46:02,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
