ChangeID,UserID,Change_Timestamp,Old_Status,New_Status,Change_Reason,Audit_User
CHID_037869,UID_10912,2025-04-15 03:49:26,ACTIVE,LOCKED,COMPLIANCE_REVIEW,Compliance_Bot
CHID_037870,UID_11390,2025-01-08 10:01:42,CLOSED,SUSPENDED,FRAUD_BLOCK,Fraud_Analyst
CHID_037871,UID_02977,2024-11-28 12:58:16,ACTIVE,CLOSED,USER_REQUEST,Customer_Service
CHID_037872,UID_06057,2025-07-08 15:40:38,LOCKED,SUSPENDED,FRAUD_BLOCK,System
CHID_037873,UID_13137,2025-10-03 20:39:40,ACTIVE,SUSPENDED,FRAUD_BLOCK,Fraud_Analyst
CHID_037874,UID_07933,2025-03-23 08:26:13,CLOSED,SUSPENDED,FRAUD_BLOCK,System
CHID_037875,UID_01884,2025-08-03 11:10:13,CLOSED,ACTIVE,INACTIVITY,Fraud_Analyst
CHID_037876,UID_14974,2025-05-02 08:40:00,SUSPENDED,ACTIVE,USER_REQUEST,Customer_Service
CHID_037877,UID_03870,2024-12-11 12:55:56,SUSPENDED,ACTIVE,INACTIVITY,Fraud_Analyst
CHID_037878,UID_10070,2025-04-29 14:49:32,SUSPENDED,ACTIVE,SYSTEM_UPDATE,System
CHID_037879,UID_01852,2025-01-17 06:44:43,SUSPENDED,ACTIVE,FRAUD_BLOCK,Fraud_Analyst
CHID_037880,UID_07774,2025-04-25 18:55:30,ACTIVE,SUSPENDED,COMPLIANCE_REVIEW,Customer_Service
CHID_037881,UID_05657,2025-07-21 16:58:19,CLOSED,SUSPENDED,FRAUD_BLOCK,Fraud_Analyst
CHID_037882,UID_02562,2024-11-02 18:56:48,CLOSED,ACTIVE,USER_REQUEST,Customer_Service
CHID_037883,UID_09178,2025-02-01 05:13:44,LOCKED,CLOSED,INACTIVITY,Customer_Service
CHID_037884,UID_10753,2025-02-01 07:15:40,SUSPENDED,CLOSED,INACTIVITY,System
CHID_037885,UID_07483,2025-08-19 22:58:30,CLOSED,LOCKED,FRAUD_BLOCK,Fraud_Analyst
CHID_037886,UID_12214,2025-03-20 21:51:23,CLOSED,SUSPENDED,FRAUD_BLOCK,Fraud_Analyst
CHID_037887,UID_07299,2025-04-29 04:32:14,SUSPENDED,ACTIVE,COMPLIANCE_REVIEW,System
CHID_037888,UID_00176,2024-12-01 10:19:46,CLOSED,LOCKED,FRAUD_BLOCK,System
CHID_037889,UID_08215,2025-02-21 23:51:49,CLOSED,ACTIVE,USER_REQUEST,Customer_Service
CHID_037890,UID_02763,2025-02-13 09:47:49,LOCKED,SUSPENDED,FRAUD_BLOCK,Fraud_Analyst
CHID_037891,UID_14391,2025-07-08 18:12:06,SUSPENDED,CLOSED,FRAUD_BLOCK,System
CHID_037892,UID_10510,2025-08-25 12:15:27,ACTIVE,LOCKED,COMPLIANCE_REVIEW,Customer_Service
CHID_037893,UID_08761,2025-05-04 14:08:43,SUSPENDED,ACTIVE,INACTIVITY,System
CHID_037894,UID_06712,2025-03-05 22:55:35,CLOSED,ACTIVE,INACTIVITY,System
CHID_037895,UID_12762,2025-03-13 00:33:45,LOCKED,ACTIVE,USER_REQUEST,Customer_Service
CHID_037896,UID_04332,2025-09-01 20:03:24,ACTIVE,CLOSED,USER_REQUEST,Customer_Service
CHID_037897,UID_12255,2025-04-10 00:17:44,CLOSED,PWD_RESET,USER_REQUEST,Customer_Service
CHID_037898,UID_09254,2025-10-03 13:27:46,SUSPENDED,CLOSED,INACTIVITY,Fraud_Analyst
CHID_037899,UID_09302,2025-08-24 17:40:35,PWD_RESET,SUSPENDED,COMPLIANCE_REVIEW,Compliance_Bot
CHID_037900,UID_11322,2025-03-10 20:04:17,PWD_RESET,ACTIVE,SYSTEM_UPDATE,System
CHID_037901,UID_14177,2025-10-03 19:48:32,CLOSED,LOCKED,FRAUD_BLOCK,Fraud_Analyst
CHID_037902,UID_07404,2025-05-21 03:18:59,ACTIVE,SUSPENDED,FRAUD_BLOCK,System
CHID_037903,UID_03116,2025-01-29 19:58:24,LOCKED,CLOSED,COMPLIANCE_REVIEW,System
CHID_037904,UID_09647,2025-10-13 07:51:14,PWD_RESET,ACTIVE,SYSTEM_UPDATE,Fraud_Analyst
CHID_037905,UID_06621,2025-04-08 11:24:47,CLOSED,PWD_RESET,SYSTEM_UPDATE,Compliance_Bot
CHID_037906,UID_03483,2025-02-15 01:45:47,ACTIVE,SUSPENDED,COMPLIANCE_REVIEW,Customer_Service
CHID_037907,UID_13320,2025-01-13 17:56:17,CLOSED,PWD_RESET,USER_REQUEST,Customer_Service
CHID_037908,UID_07674,2025-03-16 20:49:16,ACTIVE,LOCKED,COMPLIANCE_REVIEW,Compliance_Bot
CHID_037909,UID_09671,2025-05-14 13:30:30,LOCKED,SUSPENDED,FRAUD_BLOCK,Fraud_Analyst
CHID_037910,UID_02622,2025-06-08 03:18:30,PWD_RESET,SUSPENDED,COMPLIANCE_REVIEW,Customer_Service
CHID_037911,UID_11722,2025-04-29 10:39:27,LOCKED,CLOSED,FRAUD_BLOCK,Fraud_Analyst
CHID_037912,UID_01373,2024-10-29 08:02:53,CLOSED,PWD_RESET,USER_REQUEST,Customer_Service
CHID_037913,UID_07367,2025-10-10 14:16:07,ACTIVE,CLOSED,INACTIVITY,System
CHID_037914,UID_11375,2025-08-25 08:42:05,ACTIVE,PWD_RESET,INACTIVITY,Fraud_Analyst
CHID_037915,UID_12827,2025-10-18 21:51:35,CLOSED,PWD_RESET,FRAUD_BLOCK,Fraud_Analyst
CHID_037916,UID_05819,2025-09-16 16:25:22,LOCKED,CLOSED,COMPLIANCE_REVIEW,System
CHID_037917,UID_02342,2025-02-08 22:48:51,PWD_RESET,CLOSED,USER_REQUEST,Customer_Service
CHID_037918,UID_02004,2025-08-30 04:37:15,PWD_RESET,SUSPENDED,FRAUD_BLOCK,Fraud_Analyst
CHID_037919,UID_02052,2025-07-18 16:24:51,PWD_RESET,LOCKED,FRAUD_BLOCK,Fraud_Analyst
CHID_037920,UID_04357,2025-09-14 01:59:30,ACTIVE,CLOSED,COMPLIANCE_REVIEW,Compliance_Bot
CHID_037921,UID_08115,2024-11-30 00:00:17,PWD_RESET,SUSPENDED,FRAUD_BLOCK,Fraud_Analyst
CHID_037922,UID_13554,2024-12-19 02:17:01,ACTIVE,LOCKED,FRAUD_BLOCK,System
CHID_037923,UID_04659,2025-04-19 13:53:56,PWD_RESET,SUSPENDED,FRAUD_BLOCK,System
CHID_037924,UID_14548,2025-01-04 07:19:51,ACTIVE,PWD_RESET,FRAUD_BLOCK,System
CHID_037925,UID_14591,2025-07-01 10:19:58,ACTIVE,CLOSED,INACTIVITY,System
CHID_037926,UID_00874,2025-09-10 00:18:36,CLOSED,SUSPENDED,FRAUD_BLOCK,System
CHID_037927,UID_01461,2025-04-21 08:26:48,LOCKED,PWD_RESET,FRAUD_BLOCK,Fraud_Analyst
CHID_037928,UID_00127,2024-12-17 03:51:45,SUSPENDED,ACTIVE,USER_REQUEST,Customer_Service
CHID_037929,UID_08104,2025-02-20 21:16:17,PWD_RESET,LOCKED,FRAUD_BLOCK,Fraud_Analyst
CHID_037930,UID_09179,2025-10-12 17:32:33,ACTIVE,LOCKED,FRAUD_BLOCK,Fraud_Analyst
CHID_037931,UID_12832,2025-02-02 16:45:36,PWD_RESET,ACTIVE,SYSTEM_UPDATE,System
CHID_037932,UID_09145,2025-09-08 19:14:42,LOCKED,ACTIVE,COMPLIANCE_REVIEW,System
CHID_037933,UID_02544,2025-08-24 12:31:32,CLOSED,LOCKED,COMPLIANCE_REVIEW,Customer_Service
CHID_037934,UID_01758,2025-10-13 04:32:11,ACTIVE,LOCKED,FRAUD_BLOCK,Fraud_Analyst
CHID_037935,UID_14768,2025-08-15 06:13:33,PWD_RESET,ACTIVE,SYSTEM_UPDATE,Fraud_Analyst
CHID_037936,UID_10696,2025-02-01 14:19:22,ACTIVE,SUSPENDED,COMPLIANCE_REVIEW,System
CHID_037937,UID_03188,2025-09-30 19:48:06,PWD_RESET,LOCKED,COMPLIANCE_REVIEW,System
CHID_037938,UID_05320,2025-01-20 20:40:39,ACTIVE,LOCKED,FRAUD_BLOCK,System
CHID_037939,UID_10071,2024-12-18 21:01:54,SUSPENDED,ACTIVE,SYSTEM_UPDATE,Compliance_Bot
CHID_037940,UID_00015,2025-08-10 11:42:01,PWD_RESET,CLOSED,INACTIVITY,Customer_Service
CHID_037941,UID_13503,2025-04-20 14:11:31,LOCKED,CLOSED,FRAUD_BLOCK,Fraud_Analyst
CHID_037942,UID_05865,2024-11-29 19:21:20,SUSPENDED,LOCKED,FRAUD_BLOCK,System
CHID_037943,UID_07678,2025-01-09 00:04:06,PWD_RESET,SUSPENDED,COMPLIANCE_REVIEW,Fraud_Analyst
CHID_037944,UID_04824,2025-07-19 20:41:08,SUSPENDED,LOCKED,FRAUD_BLOCK,System
CHID_037945,UID_09962,2025-05-18 10:26:31,ACTIVE,PWD_RESET,INACTIVITY,System
CHID_037946,UID_00824,2025-09-15 14:44:14,SUSPENDED,CLOSED,USER_REQUEST,Customer_Service
CHID_037947,UID_06749,2024-12-14 12:56:19,CLOSED,SUSPENDED,FRAUD_BLOCK,System
CHID_037948,UID_02281,2025-01-31 02:00:21,PWD_RESET,LOCKED,FRAUD_BLOCK,Fraud_Analyst
CHID_037949,UID_05432,2025-08-07 16:36:45,SUSPENDED,PWD_RESET,SYSTEM_UPDATE,Customer_Service
CHID_037950,UID_05890,2025-08-24 05:14:20,PWD_RESET,CLOSED,INACTIVITY,System
CHID_037951,UID_02624,2024-11-06 00:19:37,SUSPENDED,ACTIVE,FRAUD_BLOCK,System
CHID_037952,UID_13109,2025-10-10 03:33:57,ACTIVE,PWD_RESET,FRAUD_BLOCK,Fraud_Analyst
CHID_037953,UID_03795,2025-01-19 05:43:56,CLOSED,ACTIVE,USER_REQUEST,Customer_Service
CHID_037954,UID_07115,2025-02-06 01:27:38,CLOSED,SUSPENDED,COMPLIANCE_REVIEW,System
CHID_037955,UID_05716,2024-12-31 12:00:08,LOCKED,CLOSED,FRAUD_BLOCK,Fraud_Analyst
CHID_037956,UID_05540,2025-06-13 13:58:19,ACTIVE,CLOSED,FRAUD_BLOCK,Fraud_Analyst
CHID_037957,UID_10708,2025-02-07 21:01:28,SUSPENDED,CLOSED,COMPLIANCE_REVIEW,System
CHID_037958,UID_14472,2025-05-04 07:06:41,LOCKED,SUSPENDED,COMPLIANCE_REVIEW,Fraud_Analyst
CHID_037959,UID_03720,2025-04-02 07:57:13,LOCKED,SUSPENDED,FRAUD_BLOCK,System
CHID_037960,UID_01020,2025-04-13 19:26:00,PWD_RESET,SUSPENDED,FRAUD_BLOCK,System
CHID_037961,UID_09895,2025-08-13 23:55:29,ACTIVE,CLOSED,INACTIVITY,Fraud_Analyst
CHID_037962,UID_08230,2025-09-28 17:36:10,ACTIVE,PWD_RESET,INACTIVITY,System
CHID_037963,UID_05657,2025-03-21 15:11:50,LOCKED,ACTIVE,INACTIVITY,Fraud_Analyst
CHID_037964,UID_12611,2025-10-14 00:22:48,LOCKED,PWD_RESET,COMPLIANCE_REVIEW,Fraud_Analyst
CHID_037965,UID_08737,2025-07-17 07:20:38,CLOSED,PWD_RESET,INACTIVITY,Compliance_Bot
CHID_037966,UID_03797,2025-07-14 06:30:04,LOCKED,CLOSED,INACTIVITY,Compliance_Bot
CHID_037967,UID_04306,2025-01-23 11:42:07,ACTIVE,CLOSED,USER_REQUEST,Customer_Service
CHID_037968,UID_07053,2025-09-16 11:59:57,LOCKED,PWD_RESET,USER_REQUEST,Customer_Service
CHID_037969,UID_00365,2025-10-22 10:46:03,SUSPENDED,ACTIVE,SYSTEM_UPDATE,Compliance_Bot
CHID_037970,UID_05881,2025-03-18 05:13:23,CLOSED,SUSPENDED,FRAUD_BLOCK,Fraud_Analyst
CHID_037971,UID_07092,2025-06-05 14:14:07,LOCKED,PWD_RESET,USER_REQUEST,Customer_Service
CHID_037972,UID_13381,2024-12-21 20:08:59,CLOSED,LOCKED,FRAUD_BLOCK,Fraud_Analyst
CHID_037973,UID_02287,2025-04-02 11:31:25,LOCKED,CLOSED,USER_REQUEST,Customer_Service
CHID_037974,UID_03354,2025-02-04 16:03:47,SUSPENDED,ACTIVE,USER_REQUEST,Customer_Service
CHID_037975,UID_06693,2025-05-17 13:19:45,PWD_RESET,CLOSED,INACTIVITY,Fraud_Analyst
CHID_037976,UID_03729,2025-05-12 07:23:55,ACTIVE,SUSPENDED,FRAUD_BLOCK,Fraud_Analyst
CHID_037977,UID_00941,2025-02-11 22:06:56,ACTIVE,PWD_RESET,INACTIVITY,Fraud_Analyst
CHID_037978,UID_01145,2025-03-18 17:01:59,CLOSED,PWD_RESET,USER_REQUEST,Customer_Service
CHID_037979,UID_14215,2025-04-14 03:36:13,SUSPENDED,ACTIVE,SYSTEM_UPDATE,Fraud_Analyst
CHID_037980,UID_13716,2025-09-19 11:54:56,PWD_RESET,SUSPENDED,FRAUD_BLOCK,System
CHID_037981,UID_12790,2025-06-19 02:16:09,SUSPENDED,CLOSED,USER_REQUEST,Customer_Service
CHID_037982,UID_06073,2024-11-03 01:14:44,CLOSED,PWD_RESET,FRAUD_BLOCK,System
CHID_037983,UID_04410,2025-09-11 09:10:32,LOCKED,SUSPENDED,FRAUD_BLOCK,Fraud_Analyst
CHID_037984,UID_11248,2025-03-14 17:04:28,LOCKED,CLOSED,USER_REQUEST,Customer_Service
CHID_037985,UID_08800,2024-12-15 04:05:31,SUSPENDED,PWD_RESET,USER_REQUEST,Customer_Service
CHID_037986,UID_01227,2024-10-31 01:23:00,ACTIVE,CLOSED,SYSTEM_UPDATE,System
CHID_037987,UID_06363,2025-02-10 03:35:32,LOCKED,ACTIVE,INACTIVITY,Fraud_Analyst
CHID_037988,UID_00513,2024-12-04 21:35:07,PWD_RESET,LOCKED,FRAUD_BLOCK,Fraud_Analyst
CHID_037989,UID_03997,2024-12-18 00:05:39,SUSPENDED,ACTIVE,INACTIVITY,System
CHID_037990,UID_06010,2025-03-09 09:01:02,ACTIVE,CLOSED,USER_REQUEST,Customer_Service
CHID_037991,UID_14029,2025-03-02 14:06:30,SUSPENDED,ACTIVE,USER_REQUEST,Customer_Service
CHID_037992,UID_10841,2025-05-15 03:15:39,LOCKED,ACTIVE,INACTIVITY,Fraud_Analyst
CHID_037993,UID_12798,2024-12-04 04:45:14,LOCKED,SUSPENDED,COMPLIANCE_REVIEW,Customer_Service
CHID_037994,UID_02259,2025-05-06 18:45:18,SUSPENDED,PWD_RESET,INACTIVITY,Customer_Service
CHID_037995,UID_07151,2025-07-16 01:32:36,PWD_RESET,CLOSED,INACTIVITY,Fraud_Analyst
CHID_037996,UID_14682,2025-05-14 15:47:54,PWD_RESET,SUSPENDED,FRAUD_BLOCK,Fraud_Analyst
CHID_037997,UID_12111,2024-10-29 17:49:55,CLOSED,PWD_RESET,USER_REQUEST,Customer_Service
CHID_037998,UID_14479,2024-11-20 04:12:00,PWD_RESET,CLOSED,FRAUD_BLOCK,Fraud_Analyst
CHID_037999,UID_10056,2025-07-30 06:29:53,LOCKED,SUSPENDED,FRAUD_BLOCK,Fraud_Analyst
CHID_038000,UID_08585,2024-12-02 11:24:54,SUSPENDED,LOCKED,FRAUD_BLOCK,System
CHID_038001,UID_07249,2025-07-01 22:14:05,LOCKED,PWD_RESET,SYSTEM_UPDATE,System
CHID_038002,UID_12038,2025-04-19 11:57:51,PWD_RESET,LOCKED,FRAUD_BLOCK,Fraud_Analyst
CHID_038003,UID_00586,2025-03-27 02:17:29,PWD_RESET,CLOSED,INACTIVITY,Customer_Service
CHID_038004,UID_06922,2025-10-05 23:51:08,SUSPENDED,LOCKED,FRAUD_BLOCK,Fraud_Analyst
CHID_038005,UID_02239,2025-08-12 14:33:32,LOCKED,PWD_RESET,USER_REQUEST,Customer_Service
CHID_038006,UID_12420,2025-06-05 02:53:53,SUSPENDED,ACTIVE,INACTIVITY,System
CHID_038007,UID_11618,2025-06-08 16:29:53,PWD_RESET,SUSPENDED,FRAUD_BLOCK,System
CHID_038008,UID_04962,2025-04-14 08:03:25,SUSPENDED,CLOSED,INACTIVITY,Fraud_Analyst
CHID_038009,UID_03615,2025-01-17 06:55:15,PWD_RESET,LOCKED,COMPLIANCE_REVIEW,Fraud_Analyst
CHID_038010,UID_12252,2024-12-06 11:55:21,CLOSED,PWD_RESET,INACTIVITY,System
CHID_038011,UID_04556,2025-04-11 16:43:04,PWD_RESET,CLOSED,INACTIVITY,Customer_Service
CHID_038012,UID_13789,2025-03-24 03:49:28,CLOSED,PWD_RESET,USER_REQUEST,Customer_Service
CHID_038013,UID_14004,2025-01-04 20:28:14,PWD_RESET,SUSPENDED,COMPLIANCE_REVIEW,System
CHID_038014,UID_13192,2024-12-01 10:48:09,CLOSED,ACTIVE,SYSTEM_UPDATE,Customer_Service
CHID_038015,UID_07429,2025-04-05 23:02:51,PWD_RESET,CLOSED,COMPLIANCE_REVIEW,System
CHID_038016,UID_09630,2024-10-25 15:07:36,PWD_RESET,ACTIVE,SYSTEM_UPDATE,Fraud_Analyst
CHID_038017,UID_11876,2024-11-14 18:19:46,PWD_RESET,ACTIVE,SYSTEM_UPDATE,Fraud_Analyst
CHID_038018,UID_09630,2025-08-31 15:58:03,ACTIVE,CLOSED,INACTIVITY,Fraud_Analyst
CHID_038019,UID_09561,2025-09-25 00:25:21,LOCKED,CLOSED,INACTIVITY,System
CHID_038020,UID_09605,2024-11-07 18:36:14,ACTIVE,SUSPENDED,FRAUD_BLOCK,Fraud_Analyst
CHID_038021,UID_13593,2024-11-16 17:57:10,SUSPENDED,PWD_RESET,INACTIVITY,Compliance_Bot
CHID_038022,UID_01748,2025-04-07 08:26:32,LOCKED,SUSPENDED,COMPLIANCE_REVIEW,System
CHID_038023,UID_05242,2025-08-26 10:43:36,PWD_RESET,ACTIVE,SYSTEM_UPDATE,System
CHID_038024,UID_09582,2024-12-19 07:52:00,SUSPENDED,ACTIVE,SYSTEM_UPDATE,Customer_Service
CHID_038025,UID_13038,2024-12-23 06:30:44,CLOSED,PWD_RESET,COMPLIANCE_REVIEW,Fraud_Analyst
CHID_038026,UID_02968,2025-06-18 13:53:37,CLOSED,SUSPENDED,COMPLIANCE_REVIEW,Customer_Service
CHID_038027,UID_14119,2025-06-27 18:30:03,CLOSED,SUSPENDED,FRAUD_BLOCK,Fraud_Analyst
CHID_038028,UID_09252,2025-04-19 02:36:45,ACTIVE,CLOSED,INACTIVITY,Fraud_Analyst
CHID_038029,UID_00369,2024-12-05 11:36:07,ACTIVE,CLOSED,USER_REQUEST,Customer_Service
CHID_038030,UID_11006,2025-09-29 16:33:53,SUSPENDED,LOCKED,FRAUD_BLOCK,Fraud_Analyst
CHID_038031,UID_04534,2025-02-13 07:03:37,LOCKED,PWD_RESET,USER_REQUEST,Customer_Service
CHID_038032,UID_05248,2025-08-28 18:05:45,SUSPENDED,PWD_RESET,USER_REQUEST,Customer_Service
CHID_038033,UID_03014,2025-05-05 07:36:58,CLOSED,SUSPENDED,COMPLIANCE_REVIEW,System
CHID_038034,UID_13711,2025-07-09 21:52:54,CLOSED,LOCKED,FRAUD_BLOCK,Fraud_Analyst
CHID_038035,UID_05618,2024-11-05 07:01:14,LOCKED,SUSPENDED,COMPLIANCE_REVIEW,Fraud_Analyst
CHID_038036,UID_13918,2025-07-23 04:15:32,PWD_RESET,SUSPENDED,FRAUD_BLOCK,System
CHID_038037,UID_10643,2025-03-08 01:09:05,PWD_RESET,SUSPENDED,FRAUD_BLOCK,Fraud_Analyst
CHID_038038,UID_08650,2025-08-09 03:01:47,LOCKED,SUSPENDED,COMPLIANCE_REVIEW,Fraud_Analyst
CHID_038039,UID_03815,2025-05-18 12:35:52,SUSPENDED,PWD_RESET,USER_REQUEST,Customer_Service
CHID_038040,UID_01223,2024-11-04 05:16:47,SUSPENDED,ACTIVE,INACTIVITY,Fraud_Analyst
CHID_038041,UID_03576,2025-08-18 17:24:26,CLOSED,PWD_RESET,FRAUD_BLOCK,Fraud_Analyst
CHID_038042,UID_13223,2024-12-03 15:38:24,ACTIVE,PWD_RESET,FRAUD_BLOCK,Fraud_Analyst
CHID_038043,UID_14754,2025-02-15 18:26:49,CLOSED,ACTIVE,FRAUD_BLOCK,Fraud_Analyst
CHID_038044,UID_02842,2025-09-01 23:17:17,PWD_RESET,ACTIVE,SYSTEM_UPDATE,Customer_Service
CHID_038045,UID_08575,2025-09-18 19:23:04,SUSPENDED,CLOSED,USER_REQUEST,Customer_Service
CHID_038046,UID_09809,2025-07-23 04:28:51,LOCKED,ACTIVE,FRAUD_BLOCK,Fraud_Analyst
CHID_038047,UID_09816,2024-10-29 17:38:25,LOCKED,ACTIVE,INACTIVITY,Fraud_Analyst
CHID_038048,UID_14701,2025-04-20 01:50:51,SUSPENDED,PWD_RESET,INACTIVITY,Customer_Service
CHID_038049,UID_09978,2025-02-10 21:29:35,CLOSED,LOCKED,FRAUD_BLOCK,Fraud_Analyst
CHID_038050,UID_04527,2025-08-05 05:42:22,ACTIVE,PWD_RESET,FRAUD_BLOCK,Fraud_Analyst
CHID_038051,UID_12109,2025-02-05 15:53:32,ACTIVE,CLOSED,COMPLIANCE_REVIEW,Fraud_Analyst
CHID_038052,UID_11698,2025-01-18 01:32:53,LOCKED,PWD_RESET,FRAUD_BLOCK,System
CHID_038053,UID_00534,2025-03-15 07:53:01,SUSPENDED,PWD_RESET,SYSTEM_UPDATE,Customer_Service
CHID_038054,UID_08737,2025-10-10 12:42:38,LOCKED,SUSPENDED,FRAUD_BLOCK,System
CHID_038055,UID_08412,2025-07-06 19:24:10,PWD_RESET,LOCKED,FRAUD_BLOCK,Fraud_Analyst
CHID_038056,UID_07994,2025-02-10 09:51:32,PWD_RESET,LOCKED,FRAUD_BLOCK,Fraud_Analyst
CHID_038057,UID_06940,2025-10-11 21:10:02,PWD_RESET,LOCKED,FRAUD_BLOCK,Fraud_Analyst
CHID_038058,UID_08762,2025-02-16 20:27:47,SUSPENDED,LOCKED,COMPLIANCE_REVIEW,Fraud_Analyst
CHID_038059,UID_05388,2024-11-20 03:07:15,LOCKED,PWD_RESET,SYSTEM_UPDATE,System
CHID_038060,UID_00219,2025-05-18 09:25:59,PWD_RESET,SUSPENDED,FRAUD_BLOCK,System
CHID_038061,UID_03876,2025-10-10 11:08:34,ACTIVE,CLOSED,FRAUD_BLOCK,Fraud_Analyst
CHID_038062,UID_11753,2025-07-31 06:15:17,PWD_RESET,LOCKED,FRAUD_BLOCK,Fraud_Analyst
CHID_038063,UID_14965,2025-04-25 05:17:53,CLOSED,SUSPENDED,FRAUD_BLOCK,System
CHID_038064,UID_01284,2025-07-18 23:58:33,ACTIVE,SUSPENDED,FRAUD_BLOCK,Fraud_Analyst
CHID_038065,UID_03945,2025-03-21 19:19:34,SUSPENDED,CLOSED,COMPLIANCE_REVIEW,System
CHID_038066,UID_04141,2025-06-22 14:46:03,LOCKED,SUSPENDED,FRAUD_BLOCK,Fraud_Analyst
CHID_038067,UID_01769,2025-05-14 18:00:37,LOCKED,CLOSED,USER_REQUEST,Customer_Service
CHID_038068,UID_00048,2025-06-05 04:41:01,CLOSED,PWD_RESET,USER_REQUEST,Customer_Service
CHID_038069,UID_00007,2025-09-10 06:39:19,CLOSED,PWD_RESET,USER_REQUEST,Customer_Service
CHID_038070,UID_12417,2025-09-14 20:45:18,CLOSED,SUSPENDED,FRAUD_BLOCK,Fraud_Analyst
CHID_038071,UID_03805,2024-12-08 06:23:18,ACTIVE,CLOSED,FRAUD_BLOCK,Fraud_Analyst
CHID_038072,UID_05047,2025-01-19 15:34:22,LOCKED,PWD_RESET,INACTIVITY,System
CHID_038073,UID_11067,2025-07-11 22:48:09,PWD_RESET,SUSPENDED,FRAUD_BLOCK,Fraud_Analyst
CHID_038074,UID_03912,2025-01-07 00:17:17,PWD_RESET,CLOSED,USER_REQUEST,Customer_Service
CHID_038075,UID_10384,2024-12-11 17:11:18,SUSPENDED,ACTIVE,FRAUD_BLOCK,System
CHID_038076,UID_04069,2025-10-21 18:36:21,ACTIVE,CLOSED,USER_REQUEST,Customer_Service
CHID_038077,UID_14394,2025-01-04 02:51:09,PWD_RESET,CLOSED,INACTIVITY,Fraud_Analyst
CHID_038078,UID_00231,2025-04-23 03:51:52,ACTIVE,PWD_RESET,USER_REQUEST,Customer_Service
CHID_038079,UID_07648,2025-06-27 02:16:29,PWD_RESET,SUSPENDED,FRAUD_BLOCK,System
CHID_038080,UID_02615,2025-04-17 08:31:20,ACTIVE,PWD_RESET,INACTIVITY,Customer_Service
CHID_038081,UID_11875,2025-04-24 02:17:47,SUSPENDED,CLOSED,INACTIVITY,System
CHID_038082,UID_06390,2025-05-21 10:25:31,SUSPENDED,PWD_RESET,USER_REQUEST,Customer_Service
CHID_038083,UID_09230,2025-07-25 01:58:56,PWD_RESET,ACTIVE,SYSTEM_UPDATE,Fraud_Analyst
CHID_038084,UID_00566,2024-11-09 18:15:31,SUSPENDED,CLOSED,USER_REQUEST,Customer_Service
CHID_038085,UID_05480,2025-09-03 12:17:57,ACTIVE,PWD_RESET,INACTIVITY,Customer_Service
CHID_038086,UID_11179,2025-04-30 12:12:00,PWD_RESET,ACTIVE,SYSTEM_UPDATE,Compliance_Bot
CHID_038087,UID_01161,2025-03-17 09:23:24,LOCKED,ACTIVE,INACTIVITY,Compliance_Bot
CHID_038088,UID_01121,2024-12-17 12:56:13,LOCKED,PWD_RESET,FRAUD_BLOCK,Fraud_Analyst
CHID_038089,UID_04621,2025-04-30 17:53:28,PWD_RESET,LOCKED,FRAUD_BLOCK,Fraud_Analyst
CHID_038090,UID_10308,2025-03-12 15:53:43,SUSPENDED,PWD_RESET,INACTIVITY,System
CHID_038091,UID_13410,2025-02-08 16:10:37,ACTIVE,CLOSED,COMPLIANCE_REVIEW,System
CHID_038092,UID_02009,2024-11-04 06:54:15,SUSPENDED,LOCKED,FRAUD_BLOCK,Fraud_Analyst
CHID_038093,UID_02426,2025-06-27 04:58:46,PWD_RESET,LOCKED,COMPLIANCE_REVIEW,System
CHID_038094,UID_12989,2024-11-22 21:56:57,CLOSED,PWD_RESET,USER_REQUEST,Customer_Service
CHID_038095,UID_02809,2025-09-26 21:37:36,ACTIVE,LOCKED,FRAUD_BLOCK,Fraud_Analyst
CHID_038096,UID_08481,2025-04-15 17:35:14,PWD_RESET,SUSPENDED,FRAUD_BLOCK,Fraud_Analyst
CHID_038097,UID_01558,2025-03-07 03:29:56,SUSPENDED,LOCKED,FRAUD_BLOCK,Fraud_Analyst
CHID_038098,UID_11491,2025-03-12 14:23:43,CLOSED,LOCKED,COMPLIANCE_REVIEW,System
CHID_038099,UID_00176,2025-03-08 09:00:15,CLOSED,ACTIVE,COMPLIANCE_REVIEW,System
CHID_038100,UID_03785,2025-01-14 06:44:11,CLOSED,PWD_RESET,FRAUD_BLOCK,Fraud_Analyst
CHID_038101,UID_00835,2025-06-02 18:06:45,PWD_RESET,LOCKED,FRAUD_BLOCK,System
CHID_038102,UID_00247,2025-02-08 03:23:15,LOCKED,ACTIVE,INACTIVITY,System
CHID_038103,UID_12925,2024-11-11 15:45:26,PWD_RESET,ACTIVE,SYSTEM_UPDATE,Compliance_Bot
CHID_038104,UID_04167,2025-04-15 08:37:48,SUSPENDED,PWD_RESET,INACTIVITY,Customer_Service
CHID_038105,UID_01191,2025-10-07 04:19:38,LOCKED,ACTIVE,USER_REQUEST,Customer_Service
CHID_038106,UID_10043,2024-11-18 07:01:03,PWD_RESET,CLOSED,SYSTEM_UPDATE,Fraud_Analyst
CHID_038107,UID_05806,2025-09-15 08:12:55,CLOSED,PWD_RESET,FRAUD_BLOCK,System
